participant_id,random_id,trial_index,trial_number,time_elapsed,rt,stimulus,object_id,angle,same_different,response,task,correct_response,correct,is_right,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,response_10,response_11,response_12,response_13,response_14,response_15,response_16,age,gender,education,handedness,vision,technical_difficulties,knowledge_check
otter,pelerdu4wf2,114,37,144387,780,stimuli/21_150_R.jpg,21,150,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,117,38,147272,1367,stimuli/13_0.jpg,13,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,120,39,150799,2009,stimuli/37_100.jpg,37,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,123,40,153338,1022,stimuli/5_50.jpg,5,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,126,41,155680,825,stimuli/12_0.jpg,12,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,129,42,157943,747,stimuli/9_50_R.jpg,9,50,different,f,response,j,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,132,43,160228,768,stimuli/3_50.jpg,3,50,same,j,response,f,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,135,44,163207,1463,stimuli/38_50_R.jpg,38,50,different,f,response,j,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,138,45,168527,3804,stimuli/21_50_R.jpg,21,50,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,141,46,171120,1078,stimuli/39_150_R.jpg,39,150,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,144,47,173350,714,stimuli/9_150_R.jpg,9,150,different,f,response,j,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,147,48,175966,1099,stimuli/36_50.jpg,36,50,same,j,response,f,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,151,49,208364,882,stimuli/16_0_R.jpg,16,0,different,f,response,j,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,154,50,210518,637,stimuli/23_150_R.jpg,23,150,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,157,51,212738,703,stimuli/47_0.jpg,47,0,same,j,response,f,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,160,52,214876,623,stimuli/47_150_R.jpg,47,150,different,f,response,j,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,163,53,219097,2707,stimuli/8_50_R.jpg,8,50,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,166,54,222027,1415,stimuli/41_0_R.jpg,41,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,169,55,224278,735,stimuli/28_0.jpg,28,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,172,56,226228,436,stimuli/7_150_R.jpg,7,150,different,f,response,j,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,175,57,228091,347,stimuli/37_0.jpg,37,0,same,j,response,f,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,178,58,230108,501,stimuli/19_50_R.jpg,19,50,different,f,response,j,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,181,59,231929,305,stimuli/31_100.jpg,31,100,same,j,response,f,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,184,60,233689,244,stimuli/30_100_R.jpg,30,100,different,f,response,j,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,187,61,235534,331,stimuli/16_100_R.jpg,16,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,190,62,237591,540,stimuli/36_0_R.jpg,36,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
otter,pelerdu4wf2,193,63,240729,1621,stimuli/13_100.jpg,13,100,same,j,response,f,FALSE,0,Clear and lively,Clear and lively,Dim and vague; flat,Moderately clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,20,male,high-school,right,normal,No,If we were able to differentiate 3d shapes if they were the same or not
